variable_source_id,geom_dependency_uuid,variable_name,variable_desc,data_source_uuid,geom_join_column,attr_concept_id,attr_start_date,attr_end_date,attr_source_value,value_as_number_col,value_source_value,unit_concept_id,value_as_concept_id,dataset_type
4737,7700,AHRQ_ACS_TOT_CIVIL_EMPLOY_POP,AHRQ 2018: ACS_TOT_CIVIL_EMPLOY_POP,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_tot_civil_employ_pop,acs_tot_civil_employ_pop,acs_tot_civil_employ_pop,,,AHRQ
4738,7700,AHRQ_ACS_TOT_CIVIL_EMPLOY_POP,AHRQ 2019: ACS_TOT_CIVIL_EMPLOY_POP,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_tot_civil_employ_pop,acs_tot_civil_employ_pop,acs_tot_civil_employ_pop,,,AHRQ
4739,7700,AHRQ_ACS_TOT_CIVIL_EMPLOY_POP,AHRQ 2020: ACS_TOT_CIVIL_EMPLOY_POP,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_tot_civil_employ_pop,acs_tot_civil_employ_pop,acs_tot_civil_employ_pop,,,AHRQ
4740,7700,AHRQ_ACS_TOT_CIVIL_EMPLOY_POP,AHRQ 2021: ACS_TOT_CIVIL_EMPLOY_POP,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_tot_civil_employ_pop,acs_tot_civil_employ_pop,acs_tot_civil_employ_pop,,,AHRQ
4741,7700,AHRQ_ACS_TOT_CIVIL_EMPLOY_POP,AHRQ 2022: ACS_TOT_CIVIL_EMPLOY_POP,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_tot_civil_employ_pop,acs_tot_civil_employ_pop,acs_tot_civil_employ_pop,,,AHRQ
4742,7700,AHRQ_ACS_TOT_CIVIL_EMPLOY_POP,AHRQ 2023: ACS_TOT_CIVIL_EMPLOY_POP,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_tot_civil_employ_pop,acs_tot_civil_employ_pop,acs_tot_civil_employ_pop,,,AHRQ
4743,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP,AHRQ 2012: ACS_TOT_CIVIL_NONINST_POP,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,,,AHRQ
4744,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP,AHRQ 2013: ACS_TOT_CIVIL_NONINST_POP,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,,,AHRQ
4745,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP,AHRQ 2014: ACS_TOT_CIVIL_NONINST_POP,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,,,AHRQ
4746,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP,AHRQ 2015: ACS_TOT_CIVIL_NONINST_POP,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,,,AHRQ
4747,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP,AHRQ 2016: ACS_TOT_CIVIL_NONINST_POP,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,,,AHRQ
4748,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP,AHRQ 2017: ACS_TOT_CIVIL_NONINST_POP,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,,,AHRQ
4749,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP,AHRQ 2018: ACS_TOT_CIVIL_NONINST_POP,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,,,AHRQ
4750,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP,AHRQ 2019: ACS_TOT_CIVIL_NONINST_POP,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,,,AHRQ
4751,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP,AHRQ 2020: ACS_TOT_CIVIL_NONINST_POP,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,,,AHRQ
4752,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP,AHRQ 2021: ACS_TOT_CIVIL_NONINST_POP,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,,,AHRQ
4753,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP,AHRQ 2022: ACS_TOT_CIVIL_NONINST_POP,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,,,AHRQ
4754,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP,AHRQ 2023: ACS_TOT_CIVIL_NONINST_POP,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,acs_tot_civil_noninst_pop,,,AHRQ
4755,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP_POV,AHRQ 2012: ACS_TOT_CIVIL_NONINST_POP_POV,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,,,AHRQ
4756,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP_POV,AHRQ 2013: ACS_TOT_CIVIL_NONINST_POP_POV,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,,,AHRQ
4757,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP_POV,AHRQ 2014: ACS_TOT_CIVIL_NONINST_POP_POV,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,,,AHRQ
4758,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP_POV,AHRQ 2015: ACS_TOT_CIVIL_NONINST_POP_POV,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,,,AHRQ
4759,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP_POV,AHRQ 2016: ACS_TOT_CIVIL_NONINST_POP_POV,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,,,AHRQ
4760,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP_POV,AHRQ 2017: ACS_TOT_CIVIL_NONINST_POP_POV,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,,,AHRQ
4761,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP_POV,AHRQ 2018: ACS_TOT_CIVIL_NONINST_POP_POV,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,,,AHRQ
4762,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP_POV,AHRQ 2019: ACS_TOT_CIVIL_NONINST_POP_POV,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,,,AHRQ
4763,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP_POV,AHRQ 2020: ACS_TOT_CIVIL_NONINST_POP_POV,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,,,AHRQ
4764,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP_POV,AHRQ 2021: ACS_TOT_CIVIL_NONINST_POP_POV,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,,,AHRQ
4765,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP_POV,AHRQ 2022: ACS_TOT_CIVIL_NONINST_POP_POV,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,,,AHRQ
4766,7700,AHRQ_ACS_TOT_CIVIL_NONINST_POP_POV,AHRQ 2023: ACS_TOT_CIVIL_NONINST_POP_POV,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,acs_tot_civil_noninst_pop_pov,,,AHRQ
4767,7700,AHRQ_ACS_TOT_CIVIL_POP_ABOVE18,AHRQ 2009: ACS_TOT_CIVIL_POP_ABOVE18,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,,,AHRQ
4768,7700,AHRQ_ACS_TOT_CIVIL_POP_ABOVE18,AHRQ 2010: ACS_TOT_CIVIL_POP_ABOVE18,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,,,AHRQ
4769,7700,AHRQ_ACS_TOT_CIVIL_POP_ABOVE18,AHRQ 2011: ACS_TOT_CIVIL_POP_ABOVE18,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,,,AHRQ
4770,7700,AHRQ_ACS_TOT_CIVIL_POP_ABOVE18,AHRQ 2012: ACS_TOT_CIVIL_POP_ABOVE18,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,,,AHRQ
4771,7700,AHRQ_ACS_TOT_CIVIL_POP_ABOVE18,AHRQ 2013: ACS_TOT_CIVIL_POP_ABOVE18,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,,,AHRQ
4772,7700,AHRQ_ACS_TOT_CIVIL_POP_ABOVE18,AHRQ 2014: ACS_TOT_CIVIL_POP_ABOVE18,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,,,AHRQ
4773,7700,AHRQ_ACS_TOT_CIVIL_POP_ABOVE18,AHRQ 2015: ACS_TOT_CIVIL_POP_ABOVE18,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,,,AHRQ
4774,7700,AHRQ_ACS_TOT_CIVIL_POP_ABOVE18,AHRQ 2016: ACS_TOT_CIVIL_POP_ABOVE18,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,,,AHRQ
4775,7700,AHRQ_ACS_TOT_CIVIL_POP_ABOVE18,AHRQ 2017: ACS_TOT_CIVIL_POP_ABOVE18,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,,,AHRQ
4776,7700,AHRQ_ACS_TOT_CIVIL_POP_ABOVE18,AHRQ 2018: ACS_TOT_CIVIL_POP_ABOVE18,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,,,AHRQ
4777,7700,AHRQ_ACS_TOT_CIVIL_POP_ABOVE18,AHRQ 2019: ACS_TOT_CIVIL_POP_ABOVE18,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,,,AHRQ
4778,7700,AHRQ_ACS_TOT_CIVIL_POP_ABOVE18,AHRQ 2020: ACS_TOT_CIVIL_POP_ABOVE18,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,,,AHRQ
4779,7700,AHRQ_ACS_TOT_CIVIL_POP_ABOVE18,AHRQ 2021: ACS_TOT_CIVIL_POP_ABOVE18,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,,,AHRQ
4780,7700,AHRQ_ACS_TOT_CIVIL_POP_ABOVE18,AHRQ 2022: ACS_TOT_CIVIL_POP_ABOVE18,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,,,AHRQ
4781,7700,AHRQ_ACS_TOT_CIVIL_POP_ABOVE18,AHRQ 2023: ACS_TOT_CIVIL_POP_ABOVE18,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,acs_tot_civil_pop_above18,,,AHRQ
4782,7700,AHRQ_ACS_TOT_CIVIL_POP_POV,AHRQ 2012: ACS_TOT_CIVIL_POP_POV,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,,,AHRQ
4783,7700,AHRQ_ACS_TOT_CIVIL_POP_POV,AHRQ 2013: ACS_TOT_CIVIL_POP_POV,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,,,AHRQ
4784,7700,AHRQ_ACS_TOT_CIVIL_POP_POV,AHRQ 2014: ACS_TOT_CIVIL_POP_POV,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,,,AHRQ
4785,7700,AHRQ_ACS_TOT_CIVIL_POP_POV,AHRQ 2015: ACS_TOT_CIVIL_POP_POV,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,,,AHRQ
4786,7700,AHRQ_ACS_TOT_CIVIL_POP_POV,AHRQ 2016: ACS_TOT_CIVIL_POP_POV,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,,,AHRQ
4787,7700,AHRQ_ACS_TOT_CIVIL_POP_POV,AHRQ 2017: ACS_TOT_CIVIL_POP_POV,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,,,AHRQ
4788,7700,AHRQ_ACS_TOT_CIVIL_POP_POV,AHRQ 2018: ACS_TOT_CIVIL_POP_POV,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,,,AHRQ
4789,7700,AHRQ_ACS_TOT_CIVIL_POP_POV,AHRQ 2019: ACS_TOT_CIVIL_POP_POV,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,,,AHRQ
4790,7700,AHRQ_ACS_TOT_CIVIL_POP_POV,AHRQ 2020: ACS_TOT_CIVIL_POP_POV,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,,,AHRQ
4791,7700,AHRQ_ACS_TOT_CIVIL_POP_POV,AHRQ 2021: ACS_TOT_CIVIL_POP_POV,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,,,AHRQ
4792,7700,AHRQ_ACS_TOT_CIVIL_POP_POV,AHRQ 2022: ACS_TOT_CIVIL_POP_POV,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,,,AHRQ
4793,7700,AHRQ_ACS_TOT_CIVIL_POP_POV,AHRQ 2023: ACS_TOT_CIVIL_POP_POV,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,acs_tot_civil_pop_pov,,,AHRQ
4794,7700,AHRQ_ACS_TOT_CIVIL_VET_POP,AHRQ 2009: ACS_TOT_CIVIL_VET_POP,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,,,AHRQ
4795,7700,AHRQ_ACS_TOT_CIVIL_VET_POP,AHRQ 2010: ACS_TOT_CIVIL_VET_POP,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,,,AHRQ
4796,7700,AHRQ_ACS_TOT_CIVIL_VET_POP,AHRQ 2011: ACS_TOT_CIVIL_VET_POP,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,,,AHRQ
4797,7700,AHRQ_ACS_TOT_CIVIL_VET_POP,AHRQ 2012: ACS_TOT_CIVIL_VET_POP,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,,,AHRQ
4798,7700,AHRQ_ACS_TOT_CIVIL_VET_POP,AHRQ 2013: ACS_TOT_CIVIL_VET_POP,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,,,AHRQ
4799,7700,AHRQ_ACS_TOT_CIVIL_VET_POP,AHRQ 2014: ACS_TOT_CIVIL_VET_POP,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,,,AHRQ
4800,7700,AHRQ_ACS_TOT_CIVIL_VET_POP,AHRQ 2015: ACS_TOT_CIVIL_VET_POP,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,,,AHRQ
4801,7700,AHRQ_ACS_TOT_CIVIL_VET_POP,AHRQ 2016: ACS_TOT_CIVIL_VET_POP,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,,,AHRQ
4802,7700,AHRQ_ACS_TOT_CIVIL_VET_POP,AHRQ 2017: ACS_TOT_CIVIL_VET_POP,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,,,AHRQ
4803,7700,AHRQ_ACS_TOT_CIVIL_VET_POP,AHRQ 2018: ACS_TOT_CIVIL_VET_POP,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,,,AHRQ
4804,7700,AHRQ_ACS_TOT_CIVIL_VET_POP,AHRQ 2019: ACS_TOT_CIVIL_VET_POP,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,,,AHRQ
4805,7700,AHRQ_ACS_TOT_CIVIL_VET_POP,AHRQ 2020: ACS_TOT_CIVIL_VET_POP,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,,,AHRQ
4806,7700,AHRQ_ACS_TOT_CIVIL_VET_POP,AHRQ 2021: ACS_TOT_CIVIL_VET_POP,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,,,AHRQ
4807,7700,AHRQ_ACS_TOT_CIVIL_VET_POP,AHRQ 2022: ACS_TOT_CIVIL_VET_POP,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,,,AHRQ
4808,7700,AHRQ_ACS_TOT_CIVIL_VET_POP,AHRQ 2023: ACS_TOT_CIVIL_VET_POP,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,acs_tot_civil_vet_pop,,,AHRQ
4809,7700,AHRQ_ACS_TOT_CIVIL_VET_POP_ABOVE25,AHRQ 2009: ACS_TOT_CIVIL_VET_POP_ABOVE25,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,,,AHRQ
4810,7700,AHRQ_ACS_TOT_CIVIL_VET_POP_ABOVE25,AHRQ 2010: ACS_TOT_CIVIL_VET_POP_ABOVE25,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,,,AHRQ
4811,7700,AHRQ_ACS_TOT_CIVIL_VET_POP_ABOVE25,AHRQ 2011: ACS_TOT_CIVIL_VET_POP_ABOVE25,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,,,AHRQ
4812,7700,AHRQ_ACS_TOT_CIVIL_VET_POP_ABOVE25,AHRQ 2012: ACS_TOT_CIVIL_VET_POP_ABOVE25,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,,,AHRQ
4813,7700,AHRQ_ACS_TOT_CIVIL_VET_POP_ABOVE25,AHRQ 2013: ACS_TOT_CIVIL_VET_POP_ABOVE25,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,,,AHRQ
4814,7700,AHRQ_ACS_TOT_CIVIL_VET_POP_ABOVE25,AHRQ 2014: ACS_TOT_CIVIL_VET_POP_ABOVE25,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,,,AHRQ
4815,7700,AHRQ_ACS_TOT_CIVIL_VET_POP_ABOVE25,AHRQ 2015: ACS_TOT_CIVIL_VET_POP_ABOVE25,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,,,AHRQ
4816,7700,AHRQ_ACS_TOT_CIVIL_VET_POP_ABOVE25,AHRQ 2016: ACS_TOT_CIVIL_VET_POP_ABOVE25,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,,,AHRQ
4817,7700,AHRQ_ACS_TOT_CIVIL_VET_POP_ABOVE25,AHRQ 2017: ACS_TOT_CIVIL_VET_POP_ABOVE25,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,,,AHRQ
4818,7700,AHRQ_ACS_TOT_CIVIL_VET_POP_ABOVE25,AHRQ 2018: ACS_TOT_CIVIL_VET_POP_ABOVE25,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,,,AHRQ
4819,7700,AHRQ_ACS_TOT_CIVIL_VET_POP_ABOVE25,AHRQ 2019: ACS_TOT_CIVIL_VET_POP_ABOVE25,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,,,AHRQ
4820,7700,AHRQ_ACS_TOT_CIVIL_VET_POP_ABOVE25,AHRQ 2020: ACS_TOT_CIVIL_VET_POP_ABOVE25,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,,,AHRQ
4821,7700,AHRQ_ACS_TOT_CIVIL_VET_POP_ABOVE25,AHRQ 2021: ACS_TOT_CIVIL_VET_POP_ABOVE25,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,,,AHRQ
4822,7700,AHRQ_ACS_TOT_CIVIL_VET_POP_ABOVE25,AHRQ 2022: ACS_TOT_CIVIL_VET_POP_ABOVE25,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,,,AHRQ
4823,7700,AHRQ_ACS_TOT_CIVIL_VET_POP_ABOVE25,AHRQ 2023: ACS_TOT_CIVIL_VET_POP_ABOVE25,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,acs_tot_civil_vet_pop_above25,,,AHRQ
4824,7700,AHRQ_ACS_TOT_GRANDCHILDREN_GP,AHRQ 2009: ACS_TOT_GRANDCHILDREN_GP,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_tot_grandchildren_gp,acs_tot_grandchildren_gp,acs_tot_grandchildren_gp,,,AHRQ
4825,7700,AHRQ_ACS_TOT_GRANDCHILDREN_GP,AHRQ 2010: ACS_TOT_GRANDCHILDREN_GP,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_tot_grandchildren_gp,acs_tot_grandchildren_gp,acs_tot_grandchildren_gp,,,AHRQ
4826,7700,AHRQ_ACS_TOT_GRANDCHILDREN_GP,AHRQ 2011: ACS_TOT_GRANDCHILDREN_GP,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_tot_grandchildren_gp,acs_tot_grandchildren_gp,acs_tot_grandchildren_gp,,,AHRQ
4827,7700,AHRQ_ACS_TOT_GRANDCHILDREN_GP,AHRQ 2013: ACS_TOT_GRANDCHILDREN_GP,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_tot_grandchildren_gp,acs_tot_grandchildren_gp,acs_tot_grandchildren_gp,,,AHRQ
4828,7700,AHRQ_ACS_TOT_GRANDCHILDREN_GP,AHRQ 2014: ACS_TOT_GRANDCHILDREN_GP,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_tot_grandchildren_gp,acs_tot_grandchildren_gp,acs_tot_grandchildren_gp,,,AHRQ
